"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","W4Efsd 7","UsdlK","lcr4fd href","Cw1rxd","R8c4Qb","Cw1rxd 2","R8c4Qb 2"
"https://www.google.com/maps/place/Kids+Arena+-+Diamond+plaza+II/data=!4m7!3m6!1s0x182f1712c11fdcc3:0x32083b66c9dae2e!8m2!3d-1.258376!4d36.8192642!16s%2Fg%2F11lbdh67m1!19sChIJw9wfwRIXLxgRLq6dbLaDIAM?authuser=0&hl=en&rclk=1","Kids Arena - Diamond plaza II","4.2","(83)","Amusement center","·","","Closed","· Opens 10 AM Thu","2 Fourth Parklands Ave","·","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""There is iced skating and plenty of","kids activities",".""","·","+254 769 431161","","","Directions","",""
"https://www.google.com/maps/place/Ozone+Trampoline+Park/data=!4m7!3m6!1s0x182f17ec10a2f96d:0x741044b88dd1de71!8m2!3d-1.2300637!4d36.8044259!16s%2Fg%2F11fj3fmydg!19sChIJbfmiEOwXLxgRcd7RjbhEEHQ?authuser=0&hl=en&rclk=1","Ozone Trampoline Park","4.5","(231)","Recreation center","·","","·","Limuru Rd","Closed","· Opens 9 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""It's a zone on it's on zone ozone place for","kids","to enjoy their energy""","·","+254 20 7122477","http://villagemarket-kenya.com/","","Website","","Directions"
"https://www.google.com/maps/place/Jump+Xtreme+Nairobi/data=!4m7!3m6!1s0x182f17b6c84b617f:0x1bd75bc7cb8f5105!8m2!3d-1.2611605!4d36.8019777!16s%2Fg%2F11kbfsfvg7!19sChIJf2FLyLYXLxgRBVGPy8db1xs?authuser=0&hl=en&rclk=1","Jump Xtreme Nairobi","4.5","(150)","Shopping mall","·","","·","Sarit Centre Mall 2nd Floor Rooftop Garden, Sarit Pio Gama Pinto Road, Karuna Rd","Closed","· Opens 10 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Many","activities","to keep","·","+254 111 122555","https://jumpx.ke/","","Website","","Directions"
"https://www.google.com/maps/place/Brick+Town+Nairobi/data=!4m7!3m6!1s0x182f19e5c18d4967:0x8ed43b72938a91f0!8m2!3d-1.2970065!4d36.7778305!16s%2Fg%2F11rsd_q_d_!19sChIJZ0mNweUZLxgR8JGKk3I71I4?authuser=0&hl=en&rclk=1","Brick Town Nairobi","3.9","(7)","Children's amusement center","·","","MNG APARTMENTS, Ndemi Rd","","Closed","· Opens 9 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""From big blocks to smaller ones, Brick Town caters for all ages.""","","","·","+254 706 696297","https://bricktownnairobi.wixsite.com/brick-town-nairobi","","Website","","Directions"
"https://www.google.com/maps/place/Burudani+adventure+park/data=!4m7!3m6!1s0x182f29600ed5bcb5:0xbe1060ce109570d7!8m2!3d-1.0931286!4d36.6692821!16s%2Fg%2F11q9hqm0x9!19sChIJtbzVDmApLxgR13CVEM5gEL4?authuser=0&hl=en&rclk=1","Burudani adventure park","4.6","(658)","Park","·","","","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The","kids","had a blast with the treasure hunt, high ropes, and zip lining.""","","+254 115 707820","https://burudaniadventurepark.co.ke/","","Website","","Directions"
"https://www.google.com/maps/place/KIDS%E2%80%99+Nook/data=!4m7!3m6!1s0x182f1b64559b5bbb:0xd2a65528b4b0226c!8m2!3d-1.2802845!4d36.7629542!16s%2Fg%2F11k3mb9nck!19sChIJu1ubVWQbLxgRbCKwtChVptI?authuser=0&hl=en&rclk=1","KIDS’ Nook","4.5","(28)","Playground","·","","Closed","· Opens 9 AM Thu","89 Convent Dr","·","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Offering","kids","entertainment in a conducive and beautiful environment.""","·","+254 716 727810","","","Directions","",""
"https://www.google.com/maps/place/Funcity+Gardens+Utawala/data=!4m7!3m6!1s0x182f6b5ebb676e43:0x4b01910e28e7331a!8m2!3d-1.2739634!4d36.9707537!16s%2Fg%2F11cn9skd56!19sChIJQ25nu15rLxgRGjPnKA6RAUs?authuser=0&hl=en&rclk=1","Funcity Gardens Utawala","4.2","(3,951)","Recreation center","·","","Closed","· Opens 6:30 AM Thu","PXGC+6PM, Utawala","·","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The children's playing floor has fantastic","games","and very helpful staffs.""","·","+254 722 238988","","","Directions","",""
"https://www.google.com/maps/place/Kasarani+Indoor+Arena/data=!4m7!3m6!1s0x182f15ead8566faf:0xf2138b665ed9ab02!8m2!3d-1.2300608!4d36.8886405!16s%2Fg%2F11cn5qctzh!19sChIJr29W2OoVLxgRAqvZXmaLE_I?authuser=0&hl=en&rclk=1","Kasarani Indoor Arena","4.5","(837)","Arena","·","","","","QVCR+C92","·","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Good place for","indoor games",", improve on the toilets.""","","","","","Directions","",""
"https://www.google.com/maps/place/Pro+Kidz+Amusement/data=!4m7!3m6!1s0x182f4149c43f04bb:0xaec375084801c97e!8m2!3d-1.1810856!4d37.0148128!16s%2Fg%2F11rkf4lx_6!19sChIJuwQ_xElBLxgRfskBSAh1w64?authuser=0&hl=en&rclk=1","Pro Kidz Amusement","4.1","(73)","Entertainer","·","","·","Corner in, Mutonya","Closed","· Opens 9 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""A nice","kid's","amusement park with","·","+254 745 546436","http://prokidzamusement.co.ke/","","Website","","Directions"
"https://www.google.com/maps/place/Kids+Parties+%26+Event+Rentals,+Bouncing+castles,+Bouncy+house,+Trampolines+and+theme+party+for+hire/data=!4m7!3m6!1s0x182f190ac3b9ce71:0x44eabba38ca8c37d!8m2!3d-1.2655593!4d36.7430396!16s%2Fg%2F11f50vww__!19sChIJcc65wwoZLxgRfcOojKO76kQ?authuser=0&hl=en&rclk=1","Kids Parties & Event Rentals, Bouncing castles, Bouncy house, Trampolines and theme party for hire","4.8","(515)","Bouncy castle hire","·","","·","Mt view Along, Waiyaki Wy","Open 24 hours","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Exelent services with clean and interactive bounce houses.""","","","·","+254 710 273465","https://www.eventsandpartyrentals.co.ke/","","Website","","Directions"
"https://www.google.com/maps/place/Pins+Entertainment+%7C+Kids+Play+Area+%7C+Games+and+Food/data=!4m7!3m6!1s0x182f17797e8216ff:0x56da46f2daac3d86!8m2!3d-1.2611605!4d36.8019777!16s%2Fg%2F11j97m0ygy!19sChIJ_xaCfnkXLxgRhj2s2vJG2lY?authuser=0&hl=en&rclk=1","Pins Entertainment | Kids Play Area | Games and Food","4.6","(888)","Bowling alley","·","","·","Sarit Centre, Sarit Centre1st Floor Old Wing, Karuna Rd","Open","· Closes 12 AM","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The place also offers a jungle for","kids",",air hockey and pool.""","·","+254 780 101010","https://pinsentertainment.com/","","Website","","Directions"
"https://www.google.com/maps/place/Climb+BlueSky/data=!4m7!3m6!1s0x182f171ba1c079a1:0x3d325cdf9f56d8ba!8m2!3d-1.2583114!4d36.8184193!16s%2Fg%2F11c51w5ywv!19sChIJoXnAoRsXLxgRuthWn99cMj0?authuser=0&hl=en&rclk=1","Climb BlueSky","4.6","(455)","Rock climbing gym","·","","·","Diamond Plaza 1, Parklands/Highridge Masari Rd, Old Tower 6th floor","Closed","· Opens 12:30 PM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The climbing is all top rope... No lead climbing.""","","","·","+254 792 790087","http://www.blueskykenya.org/climb","","Website","","Directions"
"https://www.google.com/maps/place/Westgate+kids+club/data=!4m7!3m6!1s0x182f1761f32184fb:0x843ca30db0f521af!8m2!3d-1.2574226!4d36.8029027!16s%2Fg%2F11h18bg4_5!19sChIJ-4Qh82EXLxgRryH1sA2jPIQ?authuser=0&hl=en&rclk=1","Westgate kids club","3.5","(133)","Playground","·","","Closed","· Opens 9 AM Thu","Mwanzi Rd","·","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""They keep it clean, safe and fun for everyone""","","","·","+254 700 618934","","","Directions","",""
"https://www.google.com/maps/place/Garden+City+Kid%27s+Play+Area/data=!4m7!3m6!1s0x182f1515b785dd5f:0xd40b7d55dfdfb941!8m2!3d-1.2315946!4d36.8798432!16s%2Fg%2F11ghpyg3n2!19sChIJX92FtxUVLxgRQbnf31V9C9Q?authuser=0&hl=en&rclk=1","Garden City Kid's Play Area","4.4","(59)","Playground","·","","","","QV9H+9W8, Thika Rd","·","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Awesome play area for children.""","","","","","","","Directions","",""
"https://www.google.com/maps/place/Funworld+Juja+City+Mall/data=!4m7!3m6!1s0x182f46507f62f589:0xceb53c4c5ab79953!8m2!3d-1.1176787!4d37.0085022!16s%2Fg%2F11c60dgxs0!19sChIJifVif1BGLxgRU5m3Wkw8tc4?authuser=0&hl=en&rclk=1","Funworld Juja City Mall","4.4","(168)","Recreation center","·","","·","City Mall","Closed","· Opens 9 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Kids","friendly and private for meetings and other adults things""","·","+254 113 882281","http://funworld.co.ke/","","Website","","Directions"
"https://www.google.com/maps/place/GMC+Place+-+Kitengela/data=!4m7!3m6!1s0x182fa172ab0211fd:0x2079877f693d9ecb!8m2!3d-1.5195454!4d36.946915!16s%2Fg%2F11h4wpp3w4!19sChIJ_RECq3KhLxgRy549aX-HeSA?authuser=0&hl=en&rclk=1","GMC Place - Kitengela","4.3","(1,715)","Children's amusement center","·","","","·","Open","· Closes 11 PM","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Has a lot of","places","for","","+254 701 560560","http://www.gmcplace.co.ke/","","Website","","Directions"
"https://www.google.com/maps/place/National+Museum+of+Kenya/data=!4m7!3m6!1s0x182f172e2b30a483:0x24eee4c08364a0f3!8m2!3d-1.2739629!4d36.814425!16s%2Fg%2F11b5phrsg1!19sChIJg6QwKy4XLxgR86Bkg8Dk7iQ?authuser=0&hl=en&rclk=1","National Museum of Kenya","4.5","(11,716)","Tourist attraction","·","","·","Kipande Rd","Closed","· Opens 9 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""They have different","activities","on going within the premises and exhibits.""","Museum of East African history","+254 721 308485","http://www.museums.or.ke/","","Website","","Directions"
"https://www.google.com/maps/place/Lu%26Mi+Kids+Village/data=!4m7!3m6!1s0x182f1b210bc7fa25:0x79f08575376aae17!8m2!3d-1.29293!4d36.7630271!16s%2Fg%2F11gycdygyl!19sChIJJfrHCyEbLxgRF65qN3WF8Hk?authuser=0&hl=en&rclk=1","Lu&Mi Kids Village","4.6","(24)","Children's club","·","","Closed","· Opens 8 AM Thu","PQ47+R6C, Mbaazi Rd","·","","","","","","·","+254 748 813686","","","Directions","",""
"https://www.google.com/maps/place/Giraffe+Centre/data=!4m7!3m6!1s0x182f05a9a4e927d3:0xe161fe0b53c6351f!8m2!3d-1.3763639!4d36.7443169!16zL20vMDltOTBq!19sChIJ0yfppKkFLxgRHzXGUwv-YeE?authuser=0&hl=en&rclk=1","Giraffe Centre","4.6","(17,057)","Tourist attraction","·","","·","Duma Rd","Closed","· Opens 9 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Went here with 3 adults, 6","kids","and a toddler and it was so much fun.""","Rescue center for giraffes & nature park","+254 20 8070804","https://www.giraffecentre.org/","","Website","","Directions"
"https://www.google.com/maps/place/EXTREME+HIKING+%26+TREKKING+FACILITATOR+KENYA/data=!4m7!3m6!1s0x182f3fef8dc4b9cb:0x48830e3a1d89bd1e!8m2!3d-1.1871807!4d36.8941788!16s%2Fg%2F11n0yq_n4s!19sChIJy7nEje8_LxgRHr2JHToOg0g?authuser=0&hl=en&rclk=1","EXTREME HIKING & TREKKING FACILITATOR KENYA","4.9","(11)","Outdoor activity organiser","·","","Closed","· Opens 5 AM Thu","","Greenvale Hotel, 4th floor Kamiti Rd","","","Onsite services","Online appointments","","·","+254 728 766454","","","Directions","",""
"https://www.google.com/maps/place/The+Forest+Adventure+Centre+and+Restaurant/data=!4m7!3m6!1s0x1828d85790d697a5:0x7aa1728d4d9b32d8!8m2!3d-0.9573989!4d36.6545587!16s%2Fg%2F11c58q86v2!19sChIJpZfWkFfYKBgR2DKbTY1yoXo?authuser=0&hl=en&rclk=1","The Forest Adventure Centre and Restaurant","4.7","(2,970)","Adventure sports center","·","","·","Kimende Kimende KE","Closed","· Opens 8:30 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Plenty of","activities","to choose from from all ages at a reasonable price""","·","+254 711 112233","http://www.theforest.co.ke/","","Website","","Directions"
"https://www.google.com/maps/place/Adventures+In+Kenya+-+Adventure+Escapades/data=!4m7!3m6!1s0x182f170dbbd7be6d:0x7b25efdb95261db4!8m2!3d-1.251571!4d36.756682!16s%2Fg%2F11ry9dj7zz!19sChIJbb7Xuw0XLxgRtB0mldvvJXs?authuser=0&hl=en&rclk=1","Adventures In Kenya - Adventure Escapades","5.0","(14)","Outdoor activity organiser","·","","Loresho, Loresho Grove","","Closed","· Opens 7:30 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""They curate experiences for adults and little ones.""","","","·","+254 743 898464","http://www.adventure.ke/","","Website","","Directions"
"https://www.google.com/maps/place/Snake+Park/data=!4m7!3m6!1s0x182f17b73f48679b:0x22bc705d4c50320a!8m2!3d-1.2746661!4d36.8148014!16s%2Fg%2F11jgm2z_mx!19sChIJm2dIP7cXLxgRCjJQTF1wvCI?authuser=0&hl=en&rclk=1","Snake Park","4.3","(1,439)","Zoo","·","","Closed","· Opens 8:30 AM Thu","Prof. Wangari Maathai Rd","·","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Interactive exhibits.""","","","Animal attraction with reptiles galore","+254 20 8164134","","","Directions","",""
"https://www.google.com/maps/place/Funscapes/data=!4m7!3m6!1s0x182f15f4af74d95b:0x19777bbde784a42f!8m2!3d-1.2200072!4d36.8890036!16s%2Fg%2F11ggvxjq5w!19sChIJW9l0r_QVLxgRL6SE5717dxk?authuser=0&hl=en&rclk=1","Funscapes","4.1","(20)","Game store","·","","Closed","· Opens 9 AM Thu","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""... place to stash your","kids","in the afternoon, good choices of","","","","","Directions","",""
"https://www.google.com/maps/place/BleRose+Adventures+-+Kids+Funday+Events/data=!4m7!3m6!1s0x182f3def5b8cff8b:0xe63b075c578216a5!8m2!3d-1.2587106!4d36.9225505!16s%2Fg%2F11wj0y30mq!19sChIJi_-MW-89LxgRpRaCV1wHO-Y?authuser=0&hl=en&rclk=1","BleRose Adventures - Kids Funday Events","5.0","(17)","Party equipment rental service","·","","Kangundo Rd","","Closed","· Opens 9 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The","kids","had a blast, and it made our event so much more enjoyable.""","·","+254 745 464330","https://blerose.co.ke/","","Website","","Directions"
"https://www.google.com/maps/place/Panari+Ice+Skating+Rink/data=!4m7!3m6!1s0x182f111346f2ec5f:0x61940c585e10b08a!8m2!3d-1.3288393!4d36.8559341!16s%2Fg%2F11f5jndwnn!19sChIJX-zyRhMRLxgRirAQXlgMlGE?authuser=0&hl=en&rclk=1","Panari Ice Skating Rink","4.5","(373)","Ice skating rink","·","","·","MVC4+F97","Closes soon","· 10 PM · Opens 11 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ice skating,  movie,  VR","games","and much more.""","·","+254 711 091400","https://www.panarihotels.com/hotel-nairobi/ice-rink.html","","Website","","Directions"
"https://www.google.com/maps/place/PROVIDE+A+ROOF+FOR+THE+HOMELESS+KENYA/data=!4m7!3m6!1s0x182f1520997cd0ab:0xbe3bae5a2293f4ec!8m2!3d-1.25159!4d36.9522811!16s%2Fg%2F11szflkgpc!19sChIJq9B8mSAVLxgR7PSTIlquO74?authuser=0&hl=en&rclk=1","PROVIDE A ROOF FOR THE HOMELESS KENYA","","","Indoor playground","·","","Closed","· Opens 8 AM Thu","","Kangundo Road","","","","","","·","+254 701 070154","","","Directions","",""
"https://www.google.com/maps/place/Amuse+Kenya/data=!4m7!3m6!1s0xa774c155ca104ef1:0xab2eb62809c8d868!8m2!3d-1.2408053!4d36.7954804!16s%2Fg%2F11rm_xvrq5!19sChIJ8U4QylXBdKcRaNjICSi2Lqs?authuser=0&hl=en&rclk=1","Amuse Kenya","4.6","(19)","Outdoor activity organiser","·","","Thigiri Ln","","Closed","· Opens 7 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""They’re always doing something cool and don’t want to leave.""","","","·","+254 114 705763","https://amusekenya.co.ke/","","Website","","Directions"
"https://www.google.com/maps/place/Beyond+fun+kids+entertainment/data=!4m7!3m6!1s0x182f157f7b15e147:0x45918ffbf0e82e96!8m2!3d-1.2684816!4d36.9084356!16s%2Fg%2F11j8z_vfgc!19sChIJR-EVe38VLxgRli7o8PuPkUU?authuser=0&hl=en&rclk=1","Beyond fun kids entertainment","","","Entertainment agency","·","","Closed","· Opens 10 AM Thu","","K mall","","","","","","·","+254 716 319052","","","Directions","",""
"https://www.google.com/maps/place/Paradise+Lost,+Kiambu/data=!4m7!3m6!1s0x182f3daaf743f58f:0x39d71e56621526e1!8m2!3d-1.1914503!4d36.8271375!16s%2Fg%2F113dpmrmn!19sChIJj_VD96o9LxgR4SYVYlYe1zk?authuser=0&hl=en&rclk=1","Paradise Lost, Kiambu","4.3","(1,248)","Picnic ground","·","","Open 24 hours","","Kiambu road Glory road Paradise lost road","·","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The Zipline addition is enjoyable for both","kids","and the adults.""","·","+254 110 022222","","","Directions","",""
"https://www.google.com/maps/place/Stedmak+Gardens+and+Recreation+Centre/data=!4m7!3m6!1s0x182f1acbd05cda51:0xaf0339d861547021!8m2!3d-1.3341396!4d36.7585789!16s%2Fg%2F11b_2y6bvs!19sChIJUdpc0MsaLxgRIXBUYdg5A68?authuser=0&hl=en&rclk=1","Stedmak Gardens and Recreation Centre","4.4","(920)","Restaurant","·","","Open 24 hours","","MQ85+8CW, Karen Rd","·","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""It was a 10/10 experience I love the","games","there the","·","+254 705 734780","","","Directions","",""
"https://www.google.com/maps/place/Ballpoint+Social+Club/data=!4m7!3m6!1s0x182f17868e3de029:0x17fe5f80962ae948!8m2!3d-1.2302554!4d36.8041711!16s%2Fg%2F11hhznz2ys!19sChIJKeA9joYXLxgRSOkqloBf_hc?authuser=0&hl=en&rclk=1","Ballpoint Social Club","4.3","(115)","Restaurant","·","","Open","· Closes 11:30 PM","Village Market Limuru Rd","·","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Lovely atmosphere and card","games","steals the show""","·","+254 20 7122476","","","Directions","",""
"https://www.google.com/maps/place/Adventure+Farm+Karen/data=!4m7!3m6!1s0x182f1d111a9a13f9:0x51b85ed5ac10720c!8m2!3d-1.2985668!4d36.6871017!16s%2Fg%2F11f88pw2xk!19sChIJ-ROaGhEdLxgRDHIQrNVeuFE?authuser=0&hl=en&rclk=1","Adventure Farm Karen","4.2","(147)","Farm","","","·","","Closed","· Opens 9 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Fun options are available for the","kids","and there is also a Zipline!""","","+254 759 335447","http://www.adventurefarm.co.ke/","","Website","","Directions"
"https://www.google.com/maps/place/Rapids+Camp+Sagana+-+White+Water+Rafting+Centre/data=!4m11!3m10!1s0x18289f1b277fc859:0xedcd47f73cffdb36!5m3!1s2026-02-27!4m1!1i2!8m2!3d-0.6950013!4d37.2462269!16s%2Fg%2F1hdzx7tc7!19sChIJWch_JxufKBgRNtv_PPdHze0?authuser=0&hl=en&rclk=1","Rapids Camp Sagana - White Water Rafting Centre","4.1","(361)","Adventure sports center","·","","","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""tea, teambuilding","activities",", lunch, zip lining and the water challenge.""","","+254 722 308026","http://www.raftinginkenya.com/","","Website","","Directions"
"https://www.google.com/maps/place/Nyayo+Stadium+Indoor+Arena/data=!4m7!3m6!1s0x182f11028641ea9b:0xab3495dfcd5fa128!8m2!3d-1.3046505!4d36.8256002!16s%2Fg%2F11c58pcwcw!19sChIJm-pBhgIRLxgRKKFfzd-VNKs?authuser=0&hl=en&rclk=1","Nyayo Stadium Indoor Arena","4.1","(14)","Basketball court","·","","","","MRWG+46Q","·","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The game I experienced there was electrifying.""","","","","","","","Directions","",""
"https://www.google.com/maps/place/Kids+playing+ground/data=!4m7!3m6!1s0x182f19e066c69815:0x21baffd540f09a5a!8m2!3d-1.2656074!4d36.7796516!16s%2Fg%2F1tdwb9qd!19sChIJFZjGZuAZLxgRWprwQNX_uiE?authuser=0&hl=en&rclk=1","Kids playing ground","5.0","(3)","Playground","·","","","","","PQMH+QV2","","","","","","","","","","Directions","",""
"https://www.google.com/maps/place/Kids+Electric+Cars,+Kids+Ride+On+Electric+Cars+Nairobi+Kenya/data=!4m7!3m6!1s0x182f11e0ed880369:0xe3b656ba359681db!8m2!3d-1.2827884!4d36.8160865!16s%2Fg%2F11sqj3xdn8!19sChIJaQOI7eARLxgR24GWNbpWtuM?authuser=0&hl=en&rclk=1","Kids Electric Cars, Kids Ride On Electric Cars Nairobi Kenya","5.0","(68)","Toy store","·","","·","View Park towers 13th floor on utalii street","Open 24 hours","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""... have offered fun experience without compromising my","kids","safety.""","·","+254 713 973939","https://www.kidselectriccars.co.ke/","","Website","","Directions"
"https://www.google.com/maps/place/Kids+Gymnastic+And+Events+Company/data=!4m7!3m6!1s0x182f1a02b60331c5:0x71f7c8161e579f7b!8m2!3d-1.2814346!4d36.7715155!16s%2Fg%2F11c6q83dxn!19sChIJxTEDtgIaLxgRe59XHhbI93E?authuser=0&hl=en&rclk=1","Kids Gymnastic And Events Company","4.3","(27)","Event management company","·","","Closed","· Opens 11 AM Thu","Mugumo Rd","·","","","","","","·","+254 723 390722","","","Directions","",""
"https://www.google.com/maps/place/Nairobi+Kids+Trampolines+Outdoor+%26+Indoor+Children%27s+Trampolines/data=!4m7!3m6!1s0x182f17cc8c01bd25:0x21a478034767394!8m2!3d-1.2827827!4d36.8162262!16s%2Fg%2F11q3xccg2z!19sChIJJb0BjMwXLxgRlHN2NIBHGgI?authuser=0&hl=en&rclk=1","Nairobi Kids Trampolines Outdoor & Indoor Children's Trampolines","5.0","(9)","Toy store","·","","Opposite Maendeleo, View Park Towers","","Closed","· Opens 8:30 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The trampolines are the best, waterproof and durable👌👌👌""","","","·","+254 713 973939","https://www.kidstrampolines.co.ke/","","Website","","Directions"
"https://www.google.com/maps/place/Kenya+Railway+Museum/data=!4m7!3m6!1s0x182f10defe3a1a7f:0x249a600a318017bd!8m2!3d-1.2935983!4d36.8222089!16s%2Fm%2F043l_1p!19sChIJfxo6_t4QLxgRvReAMQpgmiQ?authuser=0&hl=en&rclk=1","Kenya Railway Museum","4.4","(1,398)","Tourist attraction","·","","·","PR4F+MX5, Station Rd","Closed","· Opens 8 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""You can climb up to all the trains and that is especially cool.""","","","Museum with trains & a mini railroad","+254 709 907411","http://www.krc.co.ke/","","Website","","Directions"
"https://www.google.com/maps/place/Oak+Place+Conference+%26+Training+Centre/data=!4m11!3m10!1s0x182f161e08eb7b1d:0xfbfecfb7d9cdfccd!5m3!1s2026-02-27!4m1!1i2!8m2!3d-1.2173156!4d36.852274!16s%2Fg%2F1tzhzk7x!19sChIJHXvrCB4WLxgRzfzN2bfP_vs?authuser=0&hl=en&rclk=1","Oak Place Conference & Training Centre","4.0","(554)","4-star hotel","·","","Laid-back hotel with 2 pools & dining","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""They have good packages that are worth the experience.""","","","","+254 727 959026","http://www.oakplace.co.ke/","","Website","","Directions"
"https://www.google.com/maps/place/Kiambethu+Tea+Farm/data=!4m7!3m6!1s0x182f266e35cc643f:0x10110fb2581f91a3!8m2!3d-1.116977!4d36.6847042!16s%2Fg%2F1yf_9rcmm!19sChIJP2TMNW4mLxgRo5EfWLIPERA?authuser=0&hl=en&rclk=1","Kiambethu Tea Farm","4.7","(572)","Tourist attraction","·","","·","Girls School Road","Closed","· Opens 11 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""... recommend for anyone looking for a easy afternoon or date","day",".""","Tours of a tea plantation, plus dining","+254 729 290894","http://www.kiambethufarm.com/","","Website","","Directions"
"https://www.google.com/maps/place/Gatura+Greens+Tea+Farm+Tour/data=!4m7!3m6!1s0x1828c93e557ee42d:0x193f447f0b1be9f!8m2!3d-0.8801634!4d36.8739967!16s%2Fg%2F11k8g3lvph!19sChIJLeR-VT7JKBgRn76x8Ef0kwE?authuser=0&hl=en&rclk=1","Gatura Greens Tea Farm Tour","4.8","(243)","Farm","·","","·","Thika - Gatura Road 1.5kms from Chomo Market","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""It was very interesting, interactive and immersive.""","","","","+254 703 988795","https://www.gaturagreens.com/","","Website","","Directions"
"https://www.google.com/maps/place/Savage+Wilderness/data=!4m11!3m10!1s0x18289ee5bb38f655:0x8d20e4b7990ef3f8!5m3!1s2026-02-27!4m1!1i2!8m2!3d-0.7076347!4d37.2454624!16s%2Fg%2F1pp2tznqy!19sChIJVfY4u-WeKBgR-PMOmbfkII0?authuser=0&hl=en&rclk=1","Savage Wilderness","4.5","(700)","2-star hotel","·","","","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Kids","aged 10 and 14 loved the archery.""","","+254 737 835963","https://www.savagewilderness.org/","","Website","","Directions"
"https://www.google.com/maps/place/Masai+Africa+Safaris+Ltd/data=!4m7!3m6!1s0x182f10d31c7eaf91:0x157dab3ed06c5697!8m2!3d-1.2379179!4d36.92393!16s%2Fg%2F1vxw5nbt!19sChIJka9-HNMQLxgRl1Zs0D6rfRU?authuser=0&hl=en&rclk=1","Masai Africa Safaris Ltd","4.7","(200)","Tour operator","·","","Champion Centre","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The","games","and motivations sessions were well blended our staff enjoyed alot.""","","+254 724 262626","https://masaiafricasafaris.co.ke/","","Website","","Directions"
"https://www.google.com/maps/place/Memorable+kids+parties/data=!4m7!3m6!1s0x182f194eea710cbb:0x7c99dcd4ccf2e849!8m2!3d-1.2693247!4d36.7415806!16s%2Fg%2F11pzf9rxb3!19sChIJuwxx6k4ZLxgRSejyzNTcmXw?authuser=0&hl=en&rclk=1","Memorable kids parties","4.9","(658)","Event planner","·","","·","Waiyaki Wy","Closed","· Opens 8 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The children loved the clown and face painting.""","","","·","+254 727 637170","http://www.memorablekidsparties.co.ke/","","Website","","Directions"
